features,label
"[-5.13591248e+02  8.64908676e+01  3.17125206e+01  8.10024834e+00
  7.80043554e+00  9.07748032e+00 -1.17989750e+01 -8.23668385e+00
 -1.71343746e+01  1.22500491e+00 -1.38839245e+01  3.70807195e+00
 -4.29500771e+00  8.88971043e+00  2.01371121e+00 -7.82771111e+00
 -2.41069078e+00 -1.10541523e+00  5.82717657e+00 -7.32861805e+00
  7.15318966e+00 -4.13051009e-01 -5.75982666e+00  1.40069497e+00
 -8.63426399e+00  1.16049111e+00 -5.24484444e+00  8.95053923e-01
 -3.93505394e-01  7.30472040e+00  4.88870716e+00  1.33561354e+01
  4.64308786e+00  4.35780811e+00  2.64786172e+00  4.09473848e+00
  1.10175714e+01  1.88400879e+01  1.51341028e+01  1.52996130e+01]",sad
"[-5.2507428e+02  9.8691055e+01  4.2633823e+01  1.2693437e+01
  1.0958667e+01  6.1500864e+00 -1.7426170e+00 -4.7321467e+00
 -1.3052521e+01 -5.9279156e-01 -8.1808987e+00 -2.0468700e+00
 -8.9354429e+00  5.1800284e+00  2.4502921e+00 -6.8631592e+00
  1.7758185e+00  4.1808004e+00 -2.2974882e-01 -1.0144989e+00
  3.2425516e+00 -9.1492093e-01 -4.3081460e+00  1.6770954e+00
 -4.4664960e+00  3.7611501e+00 -2.4012856e+00  8.7753687e+00
  6.7323532e+00  1.0233766e+01  4.8012881e+00  8.3575773e+00
 -6.9388473e-01  4.2113641e-01  2.9717243e+00  7.4958682e+00
  9.3013220e+00  1.1787410e+01  9.0934744e+00  1.0008185e+01]",sad
"[-5.4557043e+02  8.4930382e+01  3.5963730e+01  1.6117758e+01
  1.7700581e+01  1.4867269e+01 -1.0122529e+01 -1.3326763e+01
 -1.2993708e+01 -1.6637948e+00 -1.7660313e+01  5.1999974e+00
 -5.6772814e+00  5.0236716e+00  3.9474018e+00 -7.4525356e+00
 -3.5830921e-01  1.5257994e+00  1.6409810e+00 -1.8922812e+00
  4.5794930e+00  5.5373627e-01 -2.3278303e+00 -2.5958910e+00
 -9.4235802e+00  5.9144568e+00 -7.1021800e+00  1.4015406e+00
 -3.4659235e+00  5.4624424e+00  1.7635442e+00  8.4021664e+00
  5.1036844e+00  5.2259698e+00  3.3824534e+00  6.3382850e+00
  1.0085795e+01  1.8559845e+01  1.5680288e+01  2.2633888e+01]",sad
"[-5.1834509e+02  9.8864365e+01  3.5290619e+01  8.7321033e+00
  1.8279951e+01  1.1500829e+01 -6.4376221e+00 -5.7091088e+00
 -1.3136607e+01 -2.4706504e+00 -1.1844281e+01 -1.5991875e+00
 -8.2452126e+00  4.2777481e+00  4.0945973e+00 -5.5150995e+00
 -1.2775296e+00  2.2231774e+00  1.0798370e+00 -3.0285671e+00
  3.2582340e+00 -1.1520622e+00 -1.9663150e+00 -3.4981374e-02
 -4.8432970e+00  5.6069012e+00 -6.8559856e+00  3.6685886e+00
 -2.3480316e-01  4.8897271e+00  7.8818188e+00  1.2505361e+01
  5.0772491e+00  4.3464537e+00  8.2861948e-01  5.7599497e+00
  3.7487736e+00  1.1368352e+01  1.2521473e+01  1.4682577e+01]",sad
"[-5.1685883e+02  9.0486794e+01  3.1872793e+01  1.0316310e+01
  9.3750324e+00  1.1875675e+01 -1.4279655e+00 -2.8910961e+00
 -1.6101757e+01  1.5659777e+00 -1.1912892e+01  4.0856118e+00
 -8.4606056e+00  6.3045673e+00  3.5801790e+00 -1.8065295e-01
  2.9568813e+00  1.3981056e+00  6.2478724e+00 -7.6059465e+00
 -1.3819606e+00 -7.0932823e-01 -4.3790479e+00  6.8235153e-01
 -5.1960940e+00  7.0593333e-01 -1.9030257e+00  1.6152057e-01
 -4.3310337e+00  6.0501037e+00  3.8000088e+00  1.0584868e+01
  8.4272127e+00  9.5773163e+00  6.9904361e+00  7.5345631e+00
  1.2903322e+01  1.5880141e+01  1.6521708e+01  1.7875813e+01]",sad
"[-514.984        75.89812      28.545849      9.8693695    12.405026
   13.109047     -3.6276114    -7.142362    -17.55823       5.988696
  -10.952243      3.540155     -7.835148      4.8960614     3.461399
    3.1912324     3.007791      2.7310774     6.8632007    -7.927083
    2.9878132    -1.3359447    -5.17401       3.5803556    -4.950429
    0.86925936   -0.562814      0.54399973   -4.3848243     2.182946
    2.4368618     7.8538227     5.96096      12.820921     12.300688
    9.344058     11.458048     14.36858      12.712352     17.355064  ]",sad
"[-5.07873077e+02  9.45292664e+01  2.89241314e+01  1.40394239e+01
  2.28322945e+01  6.46436167e+00 -1.53620939e+01 -9.12213421e+00
 -9.08507919e+00  8.85721862e-01 -1.32296648e+01  2.79884398e-01
 -4.05796862e+00  3.18222070e+00  3.98143721e+00 -8.50176907e+00
  6.85034156e-01  3.60577083e+00  8.61452460e-01 -7.09811831e+00
  5.87975454e+00 -4.52398872e+00 -2.65062404e+00 -1.25180984e+00
 -7.49239874e+00  6.28901005e+00 -7.22428846e+00  1.41605926e+00
 -1.87381649e+00  3.24395990e+00  4.07253599e+00  1.59377270e+01
  9.55975914e+00  1.15499115e+01  3.94861817e+00  2.12370348e+00
  1.88413352e-01  1.91026437e+00  5.56694937e+00  9.96719456e+00]",sad
"[-5.2555084e+02  8.2302330e+01  3.1024456e+01  2.0591146e+01
  2.1280262e+01  7.7129350e+00 -7.1653109e+00 -8.2520189e+00
 -1.6496027e+01  2.2587907e+00 -1.3599937e+01 -2.6196642e+00
 -7.8792424e+00  4.5546722e+00  3.9697859e+00 -1.2739882e+00
  2.6003366e+00  4.5180435e+00  2.3175094e+00 -9.7709389e+00
  4.1751008e+00 -5.4924374e+00 -5.2268748e+00  1.2882755e+00
 -8.8514786e+00  2.8345046e+00 -3.2729140e-01  5.4145865e+00
  9.7367245e-01  8.6697960e+00  6.3416042e+00  9.4869938e+00
  2.4260910e+00  1.2125170e+01  1.2515338e+01  1.3360685e+01
  1.6578646e+01  1.4814241e+01  4.0286098e+00  8.4102983e+00]",sad
"[-5.3361957e+02  7.8753021e+01  3.2418789e+01  1.5828143e+01
  2.3655060e+01  1.1373723e+01 -1.3411434e+01 -1.5212724e+01
 -1.3580468e+01  2.5209913e+00 -1.4568455e+01  1.7943581e+00
 -6.4018831e+00  6.9486208e+00  3.8849089e+00 -5.8129082e+00
 -1.8330039e-01  2.7362912e+00  2.2081304e+00 -5.8539715e+00
  6.3526649e+00 -5.7189161e-01 -5.4459705e+00 -1.5941341e+00
 -9.5920563e+00  1.3055904e+00 -1.2646054e+00  5.2427406e+00
  2.8286002e+00  1.0431967e+01  2.4641886e+00  7.4232068e+00
  1.8052371e+00  9.4836998e+00  1.2949030e+01  1.7723913e+01
  1.3836752e+01  1.3821725e+01  9.4573374e+00  1.0427985e+01]",sad
"[-561.58105      70.17366      28.029621     25.694895     23.965963
   12.095034    -10.628279    -10.39059     -13.829398      5.3249345
  -12.5174675     5.4189563    -3.9966466     7.9220223     4.5198345
   -6.9099894     1.3632058     2.63121       2.3060033    -2.8091116
    5.269463      1.4192101    -3.6003597     2.8897736    -6.6487856
    3.6409004    -3.1706958     0.95920247   -3.4911878     3.3420718
    2.0465918    10.286314      6.831875      8.243772      4.542663
    1.6571846     3.1674159     7.30415      10.406179     18.099508  ]",sad
"[-4.9757236e+02  6.1901638e+01  2.6442053e+01  1.5646113e+01
  1.5915087e+01  1.1994819e+01 -6.0248604e+00 -8.5541344e+00
 -1.4152287e+01  4.2381740e+00 -1.0890899e+01  3.9759996e+00
 -7.5264688e+00  8.7389517e+00  3.3944623e+00 -5.5658755e+00
  1.5772330e+00  8.4346348e-01  3.3436742e-01 -2.5345540e+00
  3.4200406e+00  1.8761953e+00 -4.1757574e+00  3.5240691e+00
 -3.1839147e+00 -8.0443159e-02 -7.8105229e-01  8.3043976e+00
  2.9816313e+00  1.0485518e+01  6.0381527e+00  1.1744610e+01
  8.8963270e-01  3.3651936e+00  8.0569963e+00  9.3325224e+00
  9.0693741e+00  1.4471677e+01  6.9289403e+00  5.9340887e+00]",sad
"[-542.9065      84.17889     35.46475     17.775484    15.842888
   12.534232    -7.0103607   -7.324758   -17.622828     1.5467201
  -11.672369     1.3011283  -10.189161     4.863279     4.897694
    1.9026095    2.8443406    0.9789359    3.7507586   -7.594595
    1.3188529   -2.7306147   -6.3839087    1.6111084   -6.000577
    2.7141037   -3.0754335    1.382958    -3.9992795    4.830132
    6.760389    14.751866     9.20237     13.845922     9.560658
    7.6736      11.148869    16.764822    10.405462    12.097667 ]",sad
"[-5.27539124e+02  8.40957413e+01  3.19749985e+01  1.02393494e+01
  1.61070194e+01  1.50415125e+01 -7.80889797e+00 -5.39042997e+00
 -1.74500027e+01 -1.09988354e-01 -1.34668303e+01  2.98539829e+00
 -8.73525715e+00  6.70926905e+00  3.08328104e+00 -7.00190449e+00
 -7.59471178e-01  1.39032006e+00  7.02486634e-01 -4.94615936e+00
  1.90848374e+00 -6.44820631e-01 -4.79780436e+00  1.13495719e+00
 -5.26975489e+00 -1.62893087e-02 -3.86542320e+00  1.36531186e+00
 -2.50947165e+00  4.00642157e+00  3.67902732e+00  1.05961952e+01
  2.23696113e+00  4.18959236e+00  6.27652884e+00  3.33973765e+00
  6.29979467e+00  1.34466248e+01  1.39881096e+01  1.47569132e+01]",sad
"[-5.0948566e+02  6.8233223e+01  2.0957279e+01  8.9874811e+00
  1.6967894e+01  1.0192144e+01 -2.2525919e+01 -1.0960654e+01
 -4.9552636e+00  6.4295902e+00 -8.9616375e+00  3.9053226e+00
 -3.9374046e+00  7.0421410e+00 -1.2921345e-01 -3.1597037e+00
  5.8633751e-01  2.4124095e+00  3.3880966e+00 -3.4554067e+00
  4.6701264e+00 -3.2052569e+00 -5.2604780e+00 -8.0478048e-01
 -3.9838340e+00 -5.9131658e-01  2.1093137e+00  4.6666160e+00
  3.5334609e+00  1.1229648e+01  7.3340793e+00  1.5153265e+01
  5.2832260e+00  4.3862486e+00  9.3315277e+00  1.0352104e+01
  1.2102691e+01  1.6967499e+01  8.8890781e+00  2.8514690e+00]",sad
"[-4.97188629e+02  5.52397881e+01  2.63127937e+01  2.22170048e+01
  2.05318394e+01  6.79101610e+00 -9.75896168e+00 -1.17758045e+01
 -6.32702494e+00  2.97056651e+00 -1.18020849e+01  3.37431741e+00
  3.13836873e-01  4.11918068e+00  1.27813649e+00 -1.03264880e+00
  1.99634719e+00  5.06311464e+00  1.61802626e+00 -4.26143551e+00
  6.60633087e+00 -5.00929165e+00 -1.88923168e+00 -3.90027761e-01
 -5.30616283e+00  2.80908346e+00 -2.08730489e-01  6.08377600e+00
  4.75540924e+00  1.10718222e+01  1.12773247e+01  1.01947651e+01
  4.39107895e+00  5.27264309e+00  5.80353880e+00  9.29118061e+00
  9.76336479e+00  1.07260504e+01  6.56782055e+00  1.38147151e+00]",sad
"[-5.4141071e+02  7.8726646e+01  3.3020618e+01  2.2882664e+01
  2.0905903e+01  6.8860960e+00 -1.3808516e+01 -8.5624456e+00
 -1.1317777e+01  3.7193661e+00 -1.3839827e+01  1.1859671e+00
 -5.6893177e+00  3.6697011e+00  3.3216372e+00 -4.2581165e-01
  3.0416975e+00  3.5386941e+00  8.7571251e-01 -8.2485199e+00
  4.2304521e+00 -2.6621597e+00 -2.5768595e+00  2.8782096e+00
 -9.5295763e+00  1.6284847e+00 -3.9390779e-01  5.5896287e+00
  3.3748430e-01  7.5693493e+00  8.5403128e+00  7.5668902e+00
  1.6948703e-01  2.8858316e+00 -1.5925455e-01  4.8312898e+00
  1.0890085e+01  1.6403801e+01  1.2394776e+01  1.4441026e+01]",sad
"[-5.3624219e+02  7.3256989e+01  1.9225037e+01  1.6020792e+01
  1.6229467e+01  1.4647716e+01 -1.5475842e+01 -1.0999086e+01
  3.7137926e-01  5.1074190e+00 -5.1950245e+00  6.6448221e+00
 -1.8927103e+00  8.1380444e+00  1.0201421e+00 -3.3004212e+00
 -1.5108094e+00  5.5804491e+00  3.4330301e+00 -2.3484516e+00
  5.1365256e+00 -1.9535992e+00 -6.3442075e-01 -2.6697052e+00
 -4.8541126e+00  1.4371041e+00 -2.2994955e+00  5.0933046e+00
  1.6243424e+00  9.4439793e+00  6.3990159e+00  9.1463346e+00
  4.5143118e+00  4.6465451e-01 -1.5870407e+00  3.8325341e+00
  3.8047287e+00  9.5583668e+00  7.6578412e+00  1.2770568e+01]",sad
"[-5.4288843e+02  9.6456711e+01  3.5223900e+01  3.6061008e+00
  1.0532429e+01  1.1014256e+01 -1.4617016e+01 -1.3610067e+01
 -9.9023037e+00  5.8811984e+00 -1.1374472e+01  5.6201167e+00
 -5.9967141e+00  5.7283854e+00  3.5803614e+00  2.6051717e+00
  5.4250665e+00 -1.5545365e-01 -5.3811389e-01 -3.5961721e+00
  4.2063892e-01 -8.0291486e-01 -3.1178465e+00 -4.7447422e-01
 -2.3851342e+00 -1.5189294e+00  1.2836373e+00  2.4484272e+00
 -4.3989506e+00  5.5103865e+00 -8.0462441e-02  8.8848886e+00
  6.0886612e+00  1.0270689e+01  9.6930246e+00  6.2565885e+00
  7.8742666e+00  1.2741042e+01  5.5619345e+00  1.4153375e+01]",sad
"[-5.3251349e+02  7.0459373e+01  2.4289124e+01  1.9134075e+01
  2.5684244e+01  1.0735223e+01 -2.2853827e+01 -1.3882474e+01
 -7.1914754e+00  3.3870747e+00 -1.5333733e+01  5.9709387e+00
  1.9683276e+00  3.9973722e+00  8.8485438e-01 -4.0754137e+00
  2.2534292e+00  5.1588321e+00  3.1419780e+00 -4.4745436e+00
  5.0130315e+00 -4.1319947e+00 -1.7502937e+00 -2.2295661e+00
 -7.0703974e+00  2.2448859e+00 -1.3449736e+00  1.5947020e+00
  8.5220985e-02  8.1793699e+00  4.0030823e+00  1.2000687e+01
  8.6235552e+00  7.8092494e+00  6.7928576e+00  7.0346036e+00
  8.9154510e+00  1.3917276e+01  9.9443178e+00  1.4571044e+01]",sad
"[-5.5043286e+02  7.2334961e+01  2.0476061e+01  1.0805041e+01
  1.7355858e+01  1.5163424e+01 -1.1802654e+01 -1.5248653e+01
 -1.0249158e+01  6.0610232e+00 -7.7697906e+00  8.1277914e+00
  6.3502616e-01  7.5382662e+00  4.2981462e+00 -1.6836807e+00
  9.1874874e-01  4.7479453e+00  2.8796477e+00 -9.4726437e-01
  5.4406848e+00 -1.4897387e+00 -1.1839137e+00  4.3368224e-02
 -5.2729249e+00  3.2129104e+00 -2.0327723e+00  3.7291643e-01
  1.9826645e-01  5.9536419e+00  4.2730794e+00  1.0397298e+01
  8.7630224e+00  4.1891980e+00  5.8517748e-01  1.7819272e+00
  4.3291230e+00  1.4424915e+01  1.1462154e+01  1.8436558e+01]",sad
"[-5.3253857e+02  7.2904266e+01  3.5458492e+01  1.5379745e+01
  1.1972589e+01  7.7075028e+00 -1.4718695e+01 -1.4069356e+01
 -1.3489604e+01  8.4918003e+00 -1.1987755e+01  2.5341260e+00
 -4.5128016e+00  3.1000047e+00  1.4350059e+00  3.3580124e+00
  6.0327907e+00  3.7984331e+00  1.9739847e+00 -5.0332923e+00
  4.7109852e+00 -2.8010490e+00 -2.5498712e+00 -1.0143641e+00
 -6.5357451e+00  9.9204224e-01 -7.2166556e-01  9.2586976e-01
 -3.3278775e+00  1.9448346e+00  1.8338171e-01  9.1318254e+00
  5.0359993e+00  1.0360463e+01  1.3568847e+01  8.1185198e+00
  1.0606649e+01  1.2031226e+01  7.0411048e+00  1.5175004e+01]",sad
"[-5.25127258e+02  6.31497765e+01  2.47148571e+01  1.69952660e+01
  1.63476353e+01  1.03800201e+01 -1.62773514e+01 -1.04115925e+01
 -7.05149174e+00  5.50707483e+00 -8.69616318e+00  7.23327827e+00
 -1.95583963e+00  5.86183119e+00  4.15133429e+00 -3.56798673e+00
  1.54102314e+00  4.36826324e+00  2.98787761e+00 -6.11763299e-01
  6.83951807e+00 -2.60102177e+00 -3.05536032e+00  2.11904597e+00
 -3.21721625e+00  2.66924238e+00 -4.32452619e-01  1.56534505e+00
 -3.97217542e-01  4.36190605e+00  1.24259877e+00  1.15871096e+01
  7.41479301e+00  7.94993448e+00  1.07744884e+01  6.65531540e+00
  5.84494114e+00  1.23451281e+01  1.23077316e+01  1.43083105e+01]",sad
"[-5.5309467e+02  6.8004723e+01  2.6861446e+01  1.5417496e+01
  1.8761850e+01  1.2212569e+01 -1.3874354e+01 -8.9891062e+00
 -1.1236625e+01  5.3473473e+00 -1.1171313e+01  8.0919361e+00
 -2.5582006e+00  8.9013348e+00  2.5962577e+00 -4.1000338e+00
  2.6107481e+00  2.1544404e+00  4.1626449e+00 -1.1080570e+00
  5.3985925e+00 -3.0621827e+00 -3.3192244e+00 -1.8397979e+00
 -4.4342198e+00  1.7959110e+00 -2.1623711e-01  4.4769411e+00
  6.2272615e+00  1.1994837e+01  7.6471510e+00  1.7112410e+01
  5.1621199e+00  2.8809061e+00  6.9326539e+00  7.0231814e+00
  8.0787392e+00  1.2177727e+01  1.1920999e+01  7.0572176e+00]",sad
"[-547.62463     84.91718     36.829506    24.00063      8.674494
    6.615496   -16.051949   -14.318572   -16.019684     7.007619
  -11.805561     6.298907    -7.9256024    5.7957034    2.465074
   -1.0299474    4.486477     5.663429     3.6026323   -5.568796
    3.1856601   -2.3362536   -3.9221075    1.5332515   -6.6007533
    1.5312396   -1.6712148    2.4949956   -2.5715382    5.284841
    5.0206447   15.341431    14.827907    13.310603    12.054367
    2.7121203    2.6811304    9.07015      4.290748    16.274614 ]",sad
"[-5.3603180e+02  8.8039909e+01  3.4166420e+01  1.3867088e+01
  9.5145874e+00  4.3891835e+00 -1.3623021e+01 -1.2414702e+01
 -7.6729093e+00  4.1553512e+00 -7.2280388e+00  2.4925404e+00
 -3.6611348e-01  2.3934379e+00 -6.7085701e-01 -2.5979960e+00
  2.3123837e+00  3.5904355e+00  4.5255466e+00 -1.3926402e+00
  5.2584567e+00 -5.9902844e+00 -7.3392045e-01 -1.5915872e+00
 -6.2485313e+00  4.1815438e+00 -3.3121622e+00  6.6706443e+00
  8.1583490e+00  9.7133598e+00  1.1335650e+01  1.2590843e+01
  2.9066293e+00  1.2942760e+00  2.9726784e+00  5.5710793e+00
  8.4614115e+00  1.4974943e+01  8.8522186e+00  8.6814737e+00]",sad
"[-5.40876282e+02  7.97655792e+01  2.13076897e+01  1.02075891e+01
  1.16860447e+01  8.49749184e+00 -8.86576080e+00 -1.03729725e+01
 -7.55165243e+00  6.14648819e+00 -6.39472675e+00  8.52116966e+00
  1.36367786e+00  8.02182102e+00  2.55105525e-01 -3.24847484e+00
  3.19299698e+00  1.30006599e+00  5.46212292e+00 -4.35329294e+00
  5.10357141e+00 -1.54547751e+00 -4.31082249e+00  1.08669364e+00
 -4.39480734e+00  1.26865804e+00 -1.64998844e-01  5.27678108e+00
  7.26194811e+00  1.58939667e+01  9.05396748e+00  1.60506134e+01
  1.70261860e+00  6.43269777e-01  1.11319029e+00  2.63126159e+00
  6.76447058e+00  1.22757139e+01  9.76606941e+00  8.64597797e+00]",sad
"[-5.3573944e+02  9.3262688e+01  2.2423386e+01  4.1398902e+00
  1.6421066e+01  1.1954740e+01 -1.3238850e+01 -1.8077261e+01
 -7.3947310e+00  2.9702432e+00 -8.2062111e+00  2.1379616e+00
 -1.0445796e+00  5.7116241e+00 -4.2762051e+00 -2.0636959e+00
 -2.0199406e+00  2.2408171e+00  3.7616854e+00 -3.9653854e+00
  4.6722584e+00 -4.3649364e+00 -3.6543713e+00 -2.1034350e-01
 -4.4801631e+00  2.1016929e+00 -2.3290102e+00  2.9721270e+00
  2.3841815e+00  7.4249959e+00  5.4834862e+00  1.0941158e+01
  4.0027356e+00  5.9476166e+00  3.4867637e+00  7.6646557e+00
  9.3397160e+00  1.6283918e+01  1.1038847e+01  9.6134510e+00]",sad
"[-526.9568      85.488365    27.138937    14.061426    23.322968
    8.261938   -17.942938   -18.58247    -10.953001     2.9384344
  -13.780151     1.1781706    1.0906403   -1.1841074   -1.9406259
   -0.71769      1.6009684    1.5440242    2.4984221   -4.276301
    6.3319755   -5.3619394   -2.7662656   -0.6904907   -8.794971
    1.3435864   -1.257117     6.9610147    7.0847015   12.282897
    9.592049    12.167607     1.1637114    3.1931152    3.3065248
    7.8302255    9.130103    13.837385     7.1053886    7.836364 ]",sad
"[-5.3553040e+02  8.1634598e+01  3.2144047e+01  9.7764072e+00
  1.9354376e+01  1.6800579e+01 -1.0800939e+01 -1.5097698e+01
 -1.6755836e+01  2.5673800e+00 -1.8660246e+01  5.0231857e+00
 -6.7890978e+00  5.6182656e+00 -2.0783062e+00 -3.9929771e+00
 -1.7182966e+00  3.0100853e+00 -1.4629297e+00 -2.2586510e+00
  6.8866072e+00 -4.0940294e+00 -5.3344426e+00  3.7594596e-01
 -6.9436159e+00  8.5234481e-01 -2.6119642e+00 -5.8330834e-01
 -1.7726737e+00  4.7014585e+00  1.1673349e+00  1.2697660e+01
  6.7367716e+00  2.7329576e+00  3.3475118e+00  3.3393748e+00
  1.4064952e+00  1.3138516e+01  1.9879213e+01  2.1689594e+01]",sad
"[-5.2533862e+02  7.9730980e+01  2.3868938e+01  1.1394038e+01
  1.7357761e+01  9.7025824e+00 -1.3305131e+01 -1.8679161e+01
 -9.3537045e+00  4.9213967e+00 -1.2161177e+01  2.5232556e+00
 -1.9159721e-02  2.6283083e+00 -1.4060873e+00 -1.0255132e+00
  2.2119384e+00  3.8639474e+00  1.9591335e+00 -3.3483944e+00
  6.0261898e+00 -6.6223626e+00 -1.6170467e+00 -1.4745183e+00
 -5.4420438e+00  1.9964197e+00 -2.9612763e+00  3.3325365e+00
  6.8392050e-01  5.1371469e+00  7.5884156e+00  1.1963205e+01
  5.7272973e+00  8.2577391e+00  3.1975224e+00  4.8660336e+00
  5.7789021e+00  1.3469900e+01  1.1908440e+01  1.2937570e+01]",sad
"[-5.2708179e+02  9.3701256e+01  2.0742695e+01  5.0687542e+00
  1.4852057e+01  1.5096013e+01 -1.4729604e+01 -1.8493593e+01
 -9.3984766e+00  4.8989239e+00 -1.0420299e+01  2.3954401e+00
 -8.4062157e+00  3.8809979e+00  6.0942836e+00  5.1114569e+00
  1.1300890e+00  1.1558257e+00  2.3553863e+00 -3.9583945e+00
  3.6059804e+00 -2.9427583e+00 -3.1866596e+00 -7.8984195e-01
 -4.8073583e+00  6.9815293e-02 -3.3558828e-01 -6.6827911e-01
 -5.2485805e+00  7.3568697e+00  1.0135417e-01  9.4947748e+00
  1.2507392e+01  1.2427424e+01  7.9526634e+00  6.1213140e+00
  5.4776859e+00  7.3305364e+00  9.1968288e+00  1.8905167e+01]",sad
"[-5.50423279e+02  7.33724976e+01  2.92896118e+01  1.86407795e+01
  1.98636990e+01  1.25269575e+01 -7.54469395e+00 -1.62828941e+01
 -1.71086826e+01  3.09264970e+00 -1.01570072e+01  5.85055208e+00
 -6.87698412e+00  2.18501759e+00  7.51913548e-01 -5.50117111e+00
 -1.16247408e-01  1.08785534e+00  8.47002447e-01 -2.64544511e+00
  6.01333618e+00 -4.76420975e+00 -4.69094467e+00 -6.53020382e-01
 -5.69272184e+00  3.24035430e+00  2.20870420e-01  8.67738724e+00
  8.69645596e+00  1.36775160e+01  7.79248333e+00  1.14868097e+01
  1.79342866e+00  4.45946836e+00  7.54470301e+00  9.21020126e+00
  9.70768833e+00  1.09004145e+01  7.79822588e+00  5.16780806e+00]",sad
"[-5.34923157e+02  8.41374741e+01  2.59718437e+01  1.31342030e+01
  2.44591389e+01  1.41873331e+01 -9.67266846e+00 -1.98717995e+01
 -1.58605385e+01  3.68357801e+00 -1.54119740e+01  4.42328119e+00
 -8.14871597e+00  2.57121801e+00 -3.35090935e-01 -6.35902214e+00
 -2.27911067e+00  2.59250116e+00 -1.23487294e+00 -3.75180078e+00
  8.96354961e+00 -3.66022992e+00 -2.55125976e+00  9.16169226e-01
 -8.19480419e+00  2.92212868e+00  2.33888221e+00  1.09488544e+01
  8.65078259e+00  1.22282715e+01  4.50016165e+00  5.15669870e+00
 -4.30666494e+00 -8.09208825e-02  4.70324421e+00  9.59781361e+00
  5.87875080e+00  1.54221916e+01  9.30886173e+00  1.07897053e+01]",sad
"[-5.53073242e+02  9.63820572e+01  3.31213684e+01  1.60705147e+01
  1.83117657e+01  1.51053295e+01 -1.71380463e+01 -1.84312878e+01
 -1.18934679e+01  2.01890993e+00 -1.40796986e+01  5.88734961e+00
 -1.17691673e-01  2.82112646e+00  5.75489640e-01 -3.53020811e+00
 -1.99074543e+00  6.16865301e+00  2.40050840e+00 -3.12414360e+00
  4.95062304e+00 -3.94464636e+00 -1.33595598e+00 -6.63243592e-01
 -9.18745899e+00  4.08723211e+00 -1.49489820e+00 -1.41925842e-01
 -4.99848223e+00  1.12848008e+00 -3.22160888e+00  6.17886114e+00
  4.44326401e+00  6.53120041e+00  9.09779072e+00  8.32006454e+00
  1.08748217e+01  1.66035347e+01  1.58748646e+01  2.19506607e+01]",sad
